continent,country,website,crawl_id,found,num_requests,html,css,javascript,images,fonts,transferred_bytes
Africa,Senegal,https://www.pathe.sn,6a5bbd2c2f849f256d2ba2e6,True,16.0,2.0,3.0,3.0,5.0,2.0,1245780.0
Africa,Senegal,https://demdikk.sn,6a5bbd2cf3f5803d427760b0,True,177.0,2.0,60.0,54.0,45.0,13.0,9670262.0
Africa,Senegal,https://bokkdem.sn,6a5bbd2d9a849ce39dd5d09e,True,18.0,1.0,1.0,5.0,4.0,0.0,5356041.0
Africa,Senegal,https://formationpro.unchk.sn,6a5bbd2da82cfc64ac58896b,True,7.0,2.0,1.0,1.0,1.0,0.0,799119.0
Africa,Senegal,https://fad.ensetp.ucad.sn,6a5bbd32bd0d28e60b38763e,True,30.0,1.0,2.0,11.0,7.0,4.0,8049305.0
Africa,Senegal,https://www.gendarmerie.sn,6a5bbd7d7ccc4f913a1dbb6d,True,212.0,10.0,26.0,9.0,146.0,15.0,64322532.0
Africa,Senegal,https://senprof.education.sn,6a5bbd327ccc4f913a1dbb1a,True,6.0,1.0,1.0,0.0,2.0,1.0,1565003.0
Africa,Senegal,https://www.leclub.sn,6a5bbd32951fe07e58270df6,True,50.0,13.0,2.0,4.0,22.0,3.0,7654195.0
Africa,Senegal,https://www.vie-publique.sn,6a5bbd34cf2a0d4bc60970d8,True,106.0,1.0,11.0,60.0,24.0,0.0,3977620.0
Africa,Senegal,https://orange.sn,6a5bbd34d4e9ad277c17ea2a,True,189.0,5.0,59.0,35.0,70.0,1.0,8476966.0
Africa,Senegal,https://promo.sn,6a5bbd3465b78c057d198bd0,True,158.0,8.0,87.0,30.0,18.0,5.0,6848343.0
Africa,Senegal,https://force-n.sn,6a5bbd34872df44b3dafa75c,True,87.0,4.0,29.0,10.0,36.0,2.0,6093037.0
Africa,Senegal,https://senprof2.education.sn,6a5bbd353f3a445f1922840d,True,4.0,2.0,0.0,0.0,0.0,0.0,1123336.0
Africa,Senegal,https://primature.sn,6a5bbd35f15abd91c6ddc12b,True,56.0,1.0,28.0,6.0,17.0,3.0,2638525.0
Africa,Senegal,https://www.cbaonet.sn,6a5bbd3591159f587c13b010,True,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Africa,Senegal,https://eogn.gendarmerie.sn,6a5bbd35846d3fb85090ae6d,True,9.0,2.0,1.0,2.0,2.0,0.0,1031825.0
Africa,Senegal,http://foad.ugb.sn,6a5bbd350f12147e8c2a1b8c,True,20.0,2.0,1.0,0.0,16.0,0.0,4145630.0
Africa,Senegal,https://masterofficedeco.sn,6a5bbd3580e17abc02a2d675,True,47.0,1.0,34.0,1.0,7.0,3.0,2260150.0
Africa,Senegal,https://samabac.sn,6a5bbd36af34422a7670114d,True,54.0,7.0,3.0,7.0,31.0,6.0,18462819.0
Africa,Senegal,https://dsports.sn,6a5bbd372f849f256d2ba2f9,True,111.0,106.0,2.0,2.0,0.0,0.0,993299.0
Africa,Senegal,https://www.cesag.sn,6a5bbd3a0e531a4f79a92fd5,True,71.0,3.0,8.0,15.0,42.0,1.0,4097858.0
Africa,Senegal,https://dddr.demdikk.sn,6a5bbd39a82cfc64ac588975,True,20.0,1.0,5.0,8.0,3.0,3.0,2155852.0
Africa,Senegal,https://admission.unchk.sn,6a5bbd3969afcda5fe2c159d,True,19.0,1.0,6.0,4.0,6.0,0.0,3834694.0
Africa,Senegal,https://formation.education.sn,6a5bbd399f3283959e0de52d,True,54.0,1.0,3.0,12.0,31.0,3.0,14621877.0
Africa,Senegal,https://www.auchan.sn,6a5bbd3a44adc84cc8502a9c,True,134.0,6.0,10.0,14.0,92.0,6.0,22317059.0
Africa,Senegal,https://sigof.onfp.sn,6a5bbd3f58116a506048132e,True,49.0,3.0,7.0,12.0,16.0,7.0,6121717.0
Africa,Senegal,https://concours.ucad.sn,6a5bbd437ccc4f913a1dbb23,True,14.0,1.0,2.0,4.0,4.0,2.0,4363772.0
Africa,Senegal,https://dit.sn,6a5bbd433b31af06c55badb4,True,67.0,3.0,12.0,23.0,16.0,8.0,6779746.0
Africa,Senegal,https://fad-fastef.ucad.sn,6a5bbd44951fe07e58270e2b,True,51.0,1.0,4.0,16.0,22.0,4.0,18774426.0
Africa,Senegal,https://assistance.orange.sn,6a5bbd4569afcda5fe2c15b3,True,83.0,4.0,3.0,25.0,35.0,1.0,11510276.0
Africa,Senegal,https://promo.gamearena.sn,6a5bbd48a2a360a864d8b28b,True,59.0,9.0,1.0,8.0,10.0,2.0,9105580.0
Africa,Senegal,https://fad.flsh.ucad.sn,6a5bbd459eebe03859c26b3a,True,34.0,2.0,4.0,11.0,8.0,4.0,10761993.0
Africa,Senegal,https://www.presidence.sn,6a5bbd46846d3fb85090ae79,True,64.0,4.0,2.0,12.0,39.0,2.0,5843659.0
Africa,Tunisia,https://www.automobile.tn,6a5bbd46bd0d28e60b38765f,True,239.0,4.0,5.0,16.0,197.0,9.0,12744551.0
Africa,Tunisia,https://www.lapresse.tn,6a5bbd4759056ff44d4c461a,True,175.0,3.0,52.0,21.0,71.0,17.0,7058847.0
Africa,Tunisia,https://www.tunisianet.com.tn,6a5bbd4891159f587c13b016,True,101.0,6.0,22.0,26.0,33.0,5.0,4870662.0
Africa,Tunisia,https://spacenet.tn,6a5bbd48872df44b3dafa7b6,True,148.0,4.0,4.0,9.0,121.0,2.0,10784052.0
Africa,Tunisia,https://bhnet.bhbank.tn,6a5bbd4814cda9f4aa76401b,True,16.0,1.0,1.0,0.0,14.0,0.0,72804.0
Africa,Tunisia,https://espace.steg.com.tn,6a5bbd483f3a445f19228414,True,2.0,2.0,0.0,0.0,0.0,0.0,57600.0
Africa,Tunisia,https://www.aneti-international.tn,6a5bbd4961bf895fc7878ad5,True,111.0,2.0,62.0,22.0,21.0,4.0,2645238.0
Africa,Tunisia,https://www.attijarirealtime.com.tn,6a5bbd49a82cfc64ac58898c,True,53.0,2.0,20.0,21.0,7.0,3.0,1489853.0
Africa,Tunisia,https://parafendri.tn,6a5bbd4b2f849f256d2ba36b,True,44.0,3.0,3.0,4.0,27.0,5.0,13567263.0
Africa,Tunisia,https://9raya.tn,6a5bbd4cf15abd91c6ddc166,True,77.0,8.0,14.0,28.0,19.0,3.0,5212372.0
Africa,Tunisia,https://concours.steg.com.tn,6a5bbd4ecaf573d009dddb47,True,2.0,2.0,0.0,0.0,0.0,0.0,57600.0
Africa,Tunisia,https://www.maparatunisie.tn,6a5bbd4ed9b02130706931d2,True,174.0,5.0,7.0,43.0,102.0,3.0,8966431.0
Africa,Tunisia,https://pharma-shop.tn,6a5bbd4e663b29181fae50bd,True,247.0,3.0,44.0,54.0,139.0,3.0,7062823.0
Africa,Tunisia,https://www.didousoft.tn,6a5bbd4e21c93ed74b094ce8,True,75.0,2.0,16.0,26.0,25.0,5.0,11348249.0
Africa,Tunisia,https://www.nutrigym.tn,6a5bbd52cf2a0d4bc6097145,True,5.0,3.0,0.0,0.0,0.0,0.0,0.0
Africa,Tunisia,https://www.mubawab.tn,6a5bbd51fd7cd34eec031cc1,True,46.0,6.0,5.0,11.0,7.0,0.0,5215419.0
Africa,Tunisia,https://www.jetpack.tn,6a5bbd51f3f5803d42776164,True,203.0,2.0,109.0,70.0,14.0,4.0,16036357.0
Africa,Tunisia,https://batam.com.tn,6a5bbd528ef503bead5c7c80,True,119.0,2.0,1.0,7.0,103.0,0.0,6641210.0
Africa,Tunisia,https://www.parashop.tn,6a5bbd523f3a445f19228419,True,46.0,2.0,1.0,9.0,25.0,5.0,4829569.0
Africa,Tunisia,http://www.edunet.tn,6a5bbd5280e17abc02a2d6a7,True,134.0,4.0,6.0,23.0,97.0,0.0,12697431.0
Africa,Tunisia,https://www.tayara.tn,6a5bbd533b31af06c55badfa,True,170.0,16.0,1.0,63.0,59.0,9.0,9061034.0
Africa,Tunisia,https://www.ooredoo.tn,6a5bbd5d14cda9f4aa76402e,True,39.0,4.0,1.0,4.0,29.0,1.0,2554461.0
Africa,Tunisia,https://www.devoir.tn,6a5bbd5b49543153c3533a3d,True,117.0,23.0,8.0,36.0,34.0,8.0,8495181.0
Africa,Tunisia,https://www.attijarimobile.com.tn,6a5bbd5d0e531a4f79a9301f,True,26.0,2.0,6.0,11.0,6.0,1.0,740994.0
Africa,Tunisia,https://www.slouage-mbey.tn,6a5bbd5e846d3fb85090aebc,True,38.0,2.0,16.0,16.0,2.0,2.0,1143105.0
Africa,Tunisia,https://translate.google.com.tn,6a5bbd5e69afcda5fe2c1609,True,19.0,1.0,0.0,6.0,8.0,2.0,1461261.0
Africa,Tunisia,https://mabrouk.tn,6a5bbd5ecaf573d009dddb4c,True,174.0,5.0,10.0,96.0,43.0,6.0,12646366.0
Africa,Tunisia,https://autopart.tn,6a5bbd5e951fe07e58270e61,True,207.0,1.0,6.0,6.0,190.0,2.0,2798703.0
Africa,Tunisia,https://defense.tn,6a5bbd5faf34422a76701186,True,99.0,3.0,32.0,24.0,32.0,4.0,89480051.0
Africa,Tunisia,https://promo.youscribe.tn,6a5bbd5f61bf895fc7878b47,True,18.0,2.0,1.0,3.0,7.0,1.0,1546052.0
Africa,Tunisia,https://www.webank.com.tn,6a5bbd617ccc4f913a1dbb34,True,48.0,4.0,2.0,11.0,23.0,7.0,5624906.0
Africa,Tunisia,https://www.exist.com.tn,6a5bbd640f12147e8c2a1ba3,True,410.0,2.0,68.0,72.0,224.0,9.0,21703647.0
Africa,Tunisia,https://jibaya.tn,6a5bbd63690657e9894f7e8a,True,225.0,5.0,61.0,122.0,22.0,9.0,16087242.0
Africa,Tunisia,https://misfat.com.tn,6a5bbd659eebe03859c26b5f,True,47.0,2.0,9.0,14.0,14.0,7.0,3069081.0
Africa,Tunisia,https://espacevelo.tn,6a5bbd6665b78c057d198c71,True,88.0,7.0,2.0,32.0,42.0,2.0,6602711.0
Africa,Tunisia,https://motorz.tn,6a5bbd6659056ff44d4c46cc,True,140.0,1.0,49.0,58.0,24.0,6.0,5195580.0
Africa,Tunisia,https://www.playup.tn,6a5bbd66cf2a0d4bc609714d,True,65.0,1.0,4.0,10.0,43.0,4.0,6023853.0
Africa,Tunisia,https://www.sonotrak.tn,6a5bbd6658116a5060481362,True,39.0,2.0,5.0,10.0,18.0,2.0,3413219.0
Africa,Tunisia,https://www.raidet.tn,6a5bbd66d4e9ad277c17eaea,True,139.0,1.0,4.0,96.0,31.0,2.0,6235481.0
Africa,Tunisia,https://edusoutien.education.tn,6a5bbd6691159f587c13b07e,True,58.0,1.0,5.0,16.0,26.0,3.0,10349646.0
Africa,Tunisia,https://www.tadris.tn,6a5bbd66a2a360a864d8b2c9,True,210.0,25.0,13.0,30.0,128.0,8.0,13193906.0
Africa,Tunisia,https://orange.tn,6a5bbd6621c93ed74b094d36,True,114.0,5.0,2.0,65.0,11.0,5.0,9248184.0
Africa,Tunisia,https://seli.tn,6a5bbd672f849f256d2ba39a,True,103.0,1.0,18.0,11.0,20.0,3.0,3485492.0
Africa,Tunisia,https://www.atct.tn,6a5bbd673b63408647916943,True,123.0,8.0,8.0,10.0,93.0,2.0,5580678.0
Africa,Tunisia,https://my.bigbossexpress.tn,6a5bbd6a0e531a4f79a9303c,True,10.0,2.0,3.0,1.0,2.0,2.0,346242.0
Africa,Tunisia,https://www.optioncarriere.tn,6a5bbd6af15abd91c6ddc1b6,True,6.0,2.0,0.0,2.0,1.0,0.0,102992.0
Africa,Tunisia,https://fsjegj.rnu.tn,6a5bbd71bd0d28e60b387751,True,142.0,5.0,24.0,35.0,67.0,6.0,16390649.0
Africa,Tunisia,https://mail2.gct.com.tn,6a5bbd70846d3fb85090aee5,True,16.0,2.0,2.0,2.0,10.0,0.0,79102.0
Africa,Tunisia,https://www.carrefour.tn,6a5bbd6f61bf895fc7878b5c,True,278.0,4.0,0.0,30.0,161.0,0.0,22335027.0
Africa,Tunisia,https://training.uvt.tn,6a5bbd70f3f5803d42776232,True,30.0,1.0,2.0,11.0,6.0,5.0,8049776.0
Africa,Tunisia,https://mistore.com.tn,6a5bbd70663b29181fae51b7,True,300.0,4.0,91.0,121.0,61.0,11.0,14780231.0
Africa,Tunisia,https://darty.tn,6a5bbd7069afcda5fe2c161f,True,151.0,3.0,5.0,51.0,71.0,6.0,7952568.0
Africa,Tunisia,http://www.ent2.cnte.tn,6a5bbd709a849ce39dd5d0b3,True,5.0,1.0,0.0,0.0,2.0,0.0,61356.0
Africa,Tunisia,https://www.slouage-medenine.tn,6a5bbd737ccc4f913a1dbb67,True,3.0,2.0,0.0,0.0,1.0,0.0,114718.0
Africa,Tunisia,https://www.aziza.tn,6a5bbd7544adc84cc8502b25,True,130.0,1.0,2.0,14.0,75.0,3.0,6851929.0
Africa,Tunisia,https://ipst2.cnfcpp.tn,6a5bbd75951fe07e58270f33,True,47.0,1.0,3.0,7.0,29.0,2.0,18268933.0
Africa,Tunisia,https://isaas.rnu.tn,6a5bbd8b8ef503bead5c7cfa,True,2.0,2.0,0.0,0.0,0.0,0.0,77213.0
Africa,Tunisia,https://aneti-international.tn,6a5bbd7614cda9f4aa764058,True,111.0,2.0,62.0,22.0,21.0,4.0,2645230.0
Africa,Tunisia,https://www.tunisiepromo.tn,6a5bbd760e531a4f79a93049,True,120.0,7.0,26.0,28.0,43.0,7.0,24502317.0
Africa,Tunisia,https://www.najahni.tn,6a5bbd763f3a445f1922844a,True,14.0,2.0,3.0,4.0,2.0,0.0,1532332.0
Africa,Tunisia,https://mathinfo.tn,6a5bbd77fd7cd34eec031cf2,True,36.0,2.0,1.0,14.0,9.0,0.0,4644216.0
Africa,Tunisia,https://bestbuytunisie.tn,6a5bbd789f3283959e0de566,True,9.0,6.0,0.0,2.0,0.0,0.0,412492.0
Africa,Tunisia,https://www.assabahnews.tn,6a5bbd7a846d3fb85090aef8,True,123.0,11.0,24.0,22.0,60.0,3.0,7138112.0
Africa,Tunisia,https://parapharmacieplus.tn,6a5bbd7a59056ff44d4c475b,True,232.0,4.0,13.0,43.0,165.0,4.0,17096647.0
Africa,Tunisia,https://crk.tn,6a5bbd7c49543153c3533ab5,True,154.0,4.0,50.0,70.0,13.0,3.0,7288758.0
Africa,Tunisia,https://www.mitunisie.tn,6a5bbd7c91159f587c13b0bb,True,89.0,1.0,14.0,7.0,58.0,8.0,9025268.0
Africa,Tunisia,https://gympro.tn,6a5bbd7d9a849ce39dd5d0bb,True,215.0,7.0,38.0,126.0,10.0,9.0,4542142.0
Africa,Tunisia,https://lesportif.com.tn,6a5bbd7dd9b0213070693283,True,66.0,1.0,4.0,11.0,33.0,6.0,9001744.0
Africa,Tunisia,https://megapc.tn,6a5bbd7df15abd91c6ddc1bf,True,56.0,1.0,2.0,23.0,13.0,2.0,3239504.0
Africa,Tunisia,https://my.adex.tn,6a5bbd84cf2a0d4bc6097191,True,10.0,2.0,3.0,1.0,2.0,2.0,256235.0
Africa,Tunisia,https://iset2026.uvt.tn,6a5bbd85f3f5803d42776253,True,31.0,1.0,3.0,10.0,7.0,5.0,7496168.0
Africa,Tunisia,https://baniola.tn,6a5bbd8458116a506048138c,True,59.0,7.0,7.0,19.0,17.0,3.0,5938030.0
Africa,Tunisia,https://promo.cashmayoufech.tn,6a5bbd85fd7cd34eec031d19,True,17.0,1.0,0.0,3.0,9.0,0.0,1668519.0
Africa,Tunisia,https://parapharmacie.tn,6a5bbd8565b78c057d198ccc,True,125.0,3.0,12.0,48.0,39.0,12.0,6468284.0
Africa,Tunisia,https://promo.oukla.tn,6a5bbd88872df44b3dafa84d,True,13.0,2.0,0.0,3.0,4.0,0.0,2066764.0
Africa,Tunisia,https://www.tunisiatv.tn,6a5bbd893b634086479169c1,True,135.0,5.0,3.0,22.0,30.0,3.0,12052503.0
Africa,Tunisia,https://www.orange.tn,6a5bbd8880e17abc02a2d730,True,119.0,5.0,2.0,66.0,11.0,5.0,9348876.0
Africa,Tunisia,https://uso2026.uvt.tn,6a5bbd892f849f256d2ba404,True,30.0,1.0,2.0,10.0,7.0,5.0,7956432.0
Africa,Tunisia,https://tunisiatech.tn,6a5bbd8c3b31af06c55baea7,True,50.0,5.0,1.0,2.0,32.0,7.0,4258860.0
Africa,Tunisia,https://app.cashmayoufech.tn,6a5bbd8c21c93ed74b094dab,True,35.0,3.0,2.0,11.0,4.0,2.0,2604924.0
Africa,Tunisia,https://legislation-securite.tn,6a5bbd8c9eebe03859c26b91,True,100.0,3.0,41.0,46.0,6.0,3.0,5072706.0
Africa,Tunisia,https://www.menzili.tn,6a4eff4fdfaa140fa6442194,True,68.0,3.0,16.0,30.0,14.0,1.0,5034149.0
Africa,Tunisia,https://brico-direct.tn,6a5bbd8dcaf573d009dddbfd,True,302.0,1.0,33.0,3.0,261.0,1.0,3247840.0
Africa,Tunisia,https://sotufab.tn,6a5bbd8d14cda9f4aa7640ca,True,170.0,5.0,45.0,61.0,42.0,9.0,10187630.0
Africa,Tunisia,https://vif.tn,6a5bbd8e663b29181fae52e6,True,282.0,16.0,3.0,184.0,70.0,1.0,12803157.0
Africa,Tunisia,https://www.pointm.tn,6a5bbd8e690657e9894f7f6e,True,86.0,3.0,4.0,18.0,43.0,7.0,7134625.0
Africa,Tunisia,https://www.bibliotheque.nat.tn,6a5bbd90f679f762d86b816a,True,90.0,12.0,14.0,8.0,42.0,10.0,54443227.0
Africa,Tunisia,https://ebanking.bna.tn,6a5bbd9069afcda5fe2c16b9,True,2.0,2.0,0.0,0.0,0.0,0.0,39568.0
Africa,Tunisia,https://fiabilo.tn,6a5bbd90d4e9ad277c17eb78,True,38.0,1.0,5.0,3.0,24.0,2.0,3912082.0
Africa,Tunisia,https://artify.tn,6a5bbde265b78c057d198e7a,True,328.0,2.0,2.0,14.0,267.0,4.0,70125611.0
Africa,Tunisia,https://promo.playup.tn,6a5bbd943f3a445f1922845b,True,13.0,1.0,1.0,3.0,4.0,1.0,1333800.0
Africa,Tunisia,https://www.fiabilo.tn,6a5bbd95872df44b3dafa85d,True,38.0,1.0,5.0,3.0,24.0,2.0,3912082.0
Africa,Tunisia,https://www.mybiat.tn,6a5bbd95cf2a0d4bc609719e,True,161.0,3.0,44.0,73.0,35.0,2.0,6642584.0
Africa,Tunisia,https://www.autoprix.tn,6a5bbd958ef503bead5c7cff,True,2.0,2.0,0.0,0.0,0.0,0.0,8786.0
Africa,Tunisia,https://journalistesfaxien.tn,6a5bbd9558116a50604813ca,True,67.0,8.0,8.0,12.0,29.0,4.0,8619749.0
Africa,Tunisia,https://www.meteo.tn,6a5bbd969a849ce39dd5d195,True,101.0,3.0,22.0,15.0,51.0,3.0,8268062.0
Africa,Tunisia,http://www.ent3.cnte.tn,6a5bbd96af34422a767011ef,True,5.0,1.0,0.0,0.0,2.0,0.0,61372.0
Africa,Tunisia,https://www.yvesrocher.tn,6a5bbd98951fe07e58270f65,True,111.0,3.0,32.0,11.0,50.0,6.0,11350683.0
Africa,Tunisia,https://www.hummel.tn,6a5bbde3f3f5803d42776396,True,199.0,6.0,48.0,30.0,105.0,3.0,8027488.0
Africa,Tunisia,https://beautystore.tn,6a5bbd98f3f5803d42776275,True,163.0,3.0,1.0,12.0,124.0,11.0,18092402.0
North America,United States,https://zoom.us,6a5bbd99bd0d28e60b3877e2,True,120.0,3.0,3.0,56.0,33.0,0.0,6295766.0
North America,United States,https://danbooru.donmai.us,6a5bbd9969afcda5fe2c16be,True,7.0,4.0,0.0,2.0,0.0,0.0,415824.0
North America,United States,https://rule34.us,6a5bbd99fd7cd34eec031d2d,True,23.0,1.0,2.0,9.0,10.0,0.0,1125305.0
North America,United States,https://www.r777.us,6a5bbd9949543153c3533b52,True,88.0,2.0,5.0,1.0,68.0,5.0,13664798.0
North America,United States,https://www.chatib.us,6a5bbd9965b78c057d198d4c,True,5.0,2.0,1.0,0.0,2.0,0.0,37071.0
North America,United States,https://iapps.courts.state.ny.us,6a5bbd99f15abd91c6ddc1fa,True,6.0,2.0,0.0,2.0,0.0,0.0,45838.0
North America,United States,https://www.band.us,6a5bbd9e59056ff44d4c4846,True,80.0,2.0,7.0,28.0,36.0,3.0,15037550.0
North America,United States,https://stake.us,6a5bbd9d44adc84cc8502baa,True,6.0,2.0,0.0,2.0,0.0,0.0,811378.0
North America,United States,https://hac23.esp.k12.ar.us,6a5bbd9f846d3fb85090af76,True,39.0,2.0,18.0,13.0,2.0,0.0,2488710.0
North America,United States,https://www.track718.us,6a5bbda1d9b02130706932c8,True,90.0,8.0,20.0,27.0,23.0,2.0,9562054.0
